,merchantnum_amount_week_diff_max_1,newmerch_30,cardnum_state_30,cardnum_state_15,newmerch_7,merchantnum_cardnum_3,cardnum_merchantnum_15,cardnum_merchantnum_30,cardnum_zip_7,Fraud
8451,-383.5252082501663,1,4,4,0,13,5,6,4,0
8452,-278.2852082501663,1,2,2,1,1,2,2,2,0
8453,1114.1347917498338,6,7,6,3,3,9,14,6,0
8454,-37.325208250166334,4,7,7,1,1,7,11,1,0
8455,-289.3252082501663,3,2,2,3,1,3,3,4,0
8456,179.2847917498337,0,4,3,0,3,3,4,8,0
8457,-385.3752082501664,0,1,1,0,1,1,1,1,0
8458,-383.5252082501663,0,4,1,0,13,1,5,1,0
8459,179.2847917498337,0,4,3,0,3,3,4,9,0
8460,-383.5252082501663,1,2,2,0,13,3,4,1,0
8461,-383.5252082501663,3,6,5,0,14,5,11,4,0
8462,-383.5252082501663,0,4,4,0,15,4,4,3,0
8463,129.12479174983372,0,1,1,0,1,1,1,1,0
8464,-42.325208250166334,2,1,1,0,1,1,3,1,0
8465,847.7547917498337,1,3,2,0,2,1,2,1,0
8466,28.624791749833665,6,7,6,4,1,11,15,9,0
8467,-383.5252082501663,0,4,1,0,15,1,5,1,0
8468,-219.36520825016632,0,1,1,0,1,1,1,1,0
8469,-385.3752082501664,1,4,2,0,2,3,5,2,0
8470,-383.5252082501663,0,4,1,0,15,1,5,1,0
8471,-383.5252082501663,0,2,2,0,15,2,2,2,0
8472,179.2847917498337,0,2,1,0,3,1,2,6,0
8473,299.6747917498337,9,14,8,1,1,10,18,5,0
8474,-371.8252082501663,5,2,2,5,1,7,7,5,0
8475,-383.5252082501663,3,6,5,0,15,5,11,4,0
8476,-383.5252082501663,4,7,6,2,16,6,8,5,0
8477,179.2847917498337,0,4,3,0,3,3,4,10,0
8478,-383.5252082501663,0,4,1,0,16,1,5,1,0
8479,1991.5147917498334,0,1,1,0,4,1,1,1,0
8480,-327.3252082501663,1,4,4,1,1,4,4,3,0
8481,-355.3752082501664,0,2,1,0,1,1,2,1,0
8482,-383.5252082501663,0,4,1,0,16,1,5,1,0
8483,-287.3252082501663,2,5,3,0,1,3,6,2,0
8484,305.6747917498337,23,14,10,1,1,23,42,16,0
8485,179.2847917498337,0,4,3,0,3,3,4,11,0
8486,-302.6752082501663,4,5,3,1,1,9,14,6,0
8487,179.2847917498337,0,4,3,0,3,3,4,12,0
8488,129.12479174983372,1,8,7,0,2,9,10,10,0
8489,-361.4952082501664,0,1,1,0,1,1,2,1,0
8490,-185.77520825016632,5,6,4,2,1,6,9,3,0
8491,640.8947917498338,0,1,1,0,2,1,1,1,0
8492,-263.7652082501663,2,1,1,1,1,2,2,2,0
8493,179.2847917498337,0,2,1,0,3,1,2,7,0
8494,-269.37520825016634,8,9,4,1,1,7,14,3,0
8495,-17.325208250166327,5,5,4,1,1,6,10,19,0
8496,-207.54520825016635,5,7,5,0,1,7,11,3,0
8497,179.2847917498337,0,4,3,0,3,3,4,13,0
8498,147.62479174983372,0,3,3,0,1,3,4,2,0
8499,179.2847917498337,0,4,3,0,3,3,4,14,0
8500,-326.19520825016633,6,6,6,2,1,8,12,4,0
8501,1114.1347917498338,12,20,14,2,4,18,35,10,0
8502,-383.5252082501663,0,4,1,0,16,1,5,1,0
8503,640.8947917498338,1,2,1,0,3,1,2,1,0
8504,-383.5252082501663,0,2,2,0,16,2,2,2,0
8505,-383.5252082501663,1,2,2,0,16,3,4,1,0
8506,-261.1552082501663,6,6,6,4,1,7,8,6,0
8507,42.084791749833705,2,2,2,0,1,2,3,1,0
8508,-37.075208250166334,3,13,6,1,1,8,17,5,0
8509,-294.5752082501663,6,8,7,3,1,7,8,5,0
8510,-381.9652082501663,0,7,7,0,1,7,7,6,0
8511,434.1747917498337,4,5,2,0,1,3,10,3,0
8512,-383.5252082501663,1,7,4,0,17,4,8,2,0
8513,-312.8252082501663,4,4,1,1,1,1,4,1,0
8514,34.65479174983369,3,7,5,1,1,7,9,5,0
8515,48.46479174983371,2,3,2,0,4,5,6,2,0
8516,179.2847917498337,0,2,1,0,3,1,2,8,0
8517,-320.3252082501663,3,2,2,1,1,4,4,2,0
8518,129.12479174983372,8,4,4,0,3,7,11,2,0
8519,93.11479174983369,0,2,1,0,1,1,2,1,0
8520,-383.5252082501663,0,2,2,0,17,2,2,2,0
8521,-385.3752082501664,0,1,1,0,2,1,1,1,0
8522,129.12479174983372,1,8,7,0,3,9,10,10,0
8523,-327.56520825016634,1,3,2,0,1,2,3,2,0
8524,-237.32520825016638,1,3,2,0,1,2,3,1,0
8525,179.2847917498337,0,2,1,0,3,1,2,9,0
8526,1114.1347917498338,0,4,4,0,5,4,4,4,0
8527,1198.8747917498338,19,11,8,2,1,10,26,6,0
8528,80.67479174983367,5,5,5,0,1,6,7,4,0
8529,1465.3747917498338,0,2,2,0,2,2,2,1,0
8530,-383.5252082501663,1,2,2,0,17,3,4,1,0
8531,-366.5452082501663,2,6,4,1,1,4,6,2,0
8532,-370.8252082501663,1,2,2,1,1,2,2,1,0
8533,-340.2752082501663,6,8,8,3,1,8,8,6,0
8534,87.67479174983367,0,1,1,0,1,1,1,1,0
8535,-373.2652082501663,2,11,8,0,1,11,25,9,0
8536,-292.0752082501663,0,1,1,0,1,0,0,1,0
8537,-6.765208250166324,0,2,1,0,1,0,1,1,0
8538,-87.32520825016633,3,6,3,1,1,3,7,3,0
8539,496.5247917498337,3,4,4,1,1,4,4,1,0
8540,1232.9447917498335,3,3,3,2,1,3,5,3,0
8541,-349.8252082501663,4,7,4,2,1,4,8,4,0
8542,-191.52520825016632,2,6,5,1,1,7,9,3,0
8543,-383.5252082501663,0,4,1,0,17,1,5,1,0
8544,305.6747917498337,6,4,4,2,1,6,7,3,0
8545,18.594791749833693,2,9,6,1,1,6,9,4,0
8546,-297.73520825016635,6,9,7,5,1,9,12,6,0
8547,-314.9652082501663,3,6,3,2,1,3,6,2,0
8548,-251.9652082501663,0,7,3,0,1,3,7,1,0
8549,179.2847917498337,0,2,1,0,3,1,2,10,0
8550,-111.67520825016636,6,7,4,1,1,4,9,1,0
8551,-8.045208250166352,1,5,3,0,1,2,5,3,0
8552,-37.325208250166334,4,7,7,1,1,7,11,1,0
8553,-19.325208250166327,2,4,1,1,1,1,4,1,0
8554,-241.52520825016632,0,2,2,0,1,2,3,2,0
8555,-122.40520825016633,3,5,4,3,1,7,9,6,0
8556,-212.32520825016638,0,1,1,0,1,1,1,1,0
8557,179.2847917498337,0,4,3,0,3,3,4,15,0
8558,-145.32520825016633,0,3,2,0,1,2,3,2,0
8559,640.8947917498338,4,3,3,2,4,6,6,3,0
8560,-383.5252082501663,0,4,1,0,17,1,5,1,0
8561,-383.5252082501663,0,4,1,0,17,1,5,1,0
8562,-383.5252082501663,0,4,1,0,17,1,5,1,0
8563,-80.32520825016633,2,3,3,2,1,3,3,3,0
8564,-85.32520825016633,0,3,3,0,1,4,4,3,0
8565,-126.88520825016631,4,5,4,0,1,5,7,2,0
8566,179.2847917498337,0,2,1,0,3,1,2,11,0
8567,-285.3952082501663,0,1,1,0,1,1,1,1,0
8568,-362.1252082501664,1,5,2,0,1,2,5,1,0
8569,-328.9652082501663,2,5,4,0,1,4,7,2,0
8570,-312.3252082501663,0,1,1,0,1,0,0,1,0
8571,-367.3752082501664,0,6,5,0,2,6,9,6,0
8572,-321.3252082501663,4,3,3,2,1,5,5,1,0
8573,-363.7352082501664,1,2,1,1,1,1,2,1,0
8574,-377.88520825016633,6,4,2,2,1,6,8,3,0
8575,-191.52520825016632,4,10,7,1,2,8,14,5,0
8576,379.3347917498336,0,2,1,0,1,1,2,1,0
8577,-214.80520825016632,7,12,6,0,1,6,18,2,0
8578,-307.3452082501663,3,1,1,0,1,3,3,2,0
8579,-385.3752082501664,0,1,1,0,2,1,1,1,0
8580,1112.6747917498337,9,8,6,3,1,7,11,4,0
8581,-383.5252082501663,0,8,6,0,18,6,8,2,0
8582,42.084791749833705,3,6,5,0,2,5,11,4,0
8583,4645.674791749832,7,10,8,6,1,10,13,7,0
8584,-385.3752082501664,0,1,1,0,2,1,1,1,0
8585,-383.5252082501663,0,4,1,0,18,1,5,1,0
8586,-380.5252082501663,0,4,1,0,18,1,5,1,0
8587,48.46479174983371,1,2,1,0,4,1,2,1,0
8588,-218.32520825016638,7,8,6,2,1,9,13,5,0
8589,-319.3252082501663,2,3,1,1,1,1,3,1,0
8590,1033.6747917498337,5,4,3,1,1,4,7,3,0
8591,-380.5252082501663,0,4,1,0,18,1,5,1,0
8592,-357.3752082501664,1,3,1,0,1,1,3,1,0
8593,-385.3752082501664,0,1,1,0,2,1,1,1,0
8594,-219.36520825016632,1,2,1,0,2,2,3,1,0
8595,-37.3552082501663,12,20,14,2,1,19,35,11,0
8596,-378.7052082501663,1,6,5,0,1,5,6,2,0
8597,607.6747917498337,1,1,1,1,1,1,1,1,0
8598,-312.8252082501663,4,4,1,1,1,1,4,1,0
8599,-380.5252082501663,0,4,1,0,18,1,5,1,0
8600,-331.44520825016633,4,5,4,1,1,5,6,3,0
8601,-244.92520825016632,6,9,8,1,1,9,17,3,0
8602,-376.8252082501663,3,2,2,1,2,3,5,2,0
8603,649.2247917498338,1,2,2,0,1,3,3,2,0
8604,-92.32520825016633,3,3,2,1,1,2,4,1,0
8605,-361.3252082501663,2,7,6,1,2,8,10,4,0
8606,1687.6747917498333,1,1,1,0,2,1,1,1,0
8607,-187.52520825016632,3,5,4,1,3,4,5,3,0
8608,-4.1752082501663486,6,8,8,3,1,8,8,6,0
8609,1933.9247917498333,4,8,5,0,1,6,10,1,0
8610,-37.325208250166334,4,7,7,1,1,7,11,1,0
8611,276.93479174983366,3,6,5,0,2,9,12,4,0
8612,-280.8252082501663,3,3,2,1,1,3,5,1,0
8613,-385.3752082501664,0,1,1,0,2,1,1,1,0
8614,-341.5252082501663,1,5,4,1,1,4,5,3,0
8615,-380.5252082501663,0,4,1,0,18,1,5,1,0
8616,1077.6747917498337,3,2,2,2,1,2,3,2,0
8617,-343.42520825016635,1,10,8,1,1,9,12,5,0
8618,-385.3752082501664,0,1,1,0,2,1,1,1,0
8619,-368.8252082501663,1,4,3,1,1,4,5,3,0
8620,326.84479174983363,3,4,3,0,1,4,8,1,0
8621,-309.3252082501663,4,5,3,1,1,9,14,6,0
8622,1542.6747917498333,3,2,2,2,1,2,3,2,0
8623,-37.325208250166334,4,7,7,1,1,7,11,1,0
8624,-251.23520825016632,5,5,2,0,1,2,6,1,0
8625,-304.37520825016634,4,5,4,1,1,5,6,4,0
8626,-132.98520825016632,0,1,1,0,1,1,1,1,0
8627,-148.73520825016632,4,10,7,1,2,8,14,5,0
8628,823.3447917498337,1,4,3,0,1,3,4,2,0
8629,-380.5252082501663,0,4,1,0,18,1,5,1,0
8630,237.8747917498337,4,5,3,1,2,9,14,6,0
8631,-98.32520825016633,4,8,6,0,1,7,11,2,0
8632,-385.3752082501664,0,1,1,0,2,1,1,1,0
8633,-97.32520825016633,2,2,2,0,1,3,3,1,0
8634,-385.3752082501664,0,1,1,0,2,1,1,1,0
8635,-290.3252082501663,3,5,4,0,1,5,8,5,0
8636,-283.1752082501663,13,13,8,3,1,10,22,4,0
8637,166.17479174983367,7,8,8,4,1,9,9,7,0
8638,-357.3752082501664,3,3,3,3,1,5,5,3,0
8639,-380.5252082501663,2,7,4,0,18,6,11,1,0
8640,-358.5152082501663,1,3,1,1,1,4,6,4,0
8641,-37.325208250166334,4,7,7,1,1,7,11,1,0
8642,-100.07520825016633,5,7,5,3,1,6,9,5,0
8643,-380.5252082501663,0,2,2,0,18,2,2,2,0
8644,369.62479174983366,1,2,2,1,1,1,1,2,0
8645,-383.9652082501663,2,1,1,1,1,3,7,2,0
8646,97.67479174983367,0,2,2,0,1,2,2,2,0
8647,-385.9552082501663,1,2,1,1,1,1,2,1,0
8648,1198.8747917498338,4,5,4,1,2,4,6,2,0
8649,128.67479174983367,2,11,8,0,1,12,26,10,0
8650,-46.12520825016634,1,2,1,1,1,1,3,1,0
8651,-40.325208250166334,3,3,3,1,2,5,6,2,0
8652,-380.5252082501663,0,4,1,0,18,1,5,1,0
8653,416.8347917498336,1,5,2,0,1,2,5,2,0
8654,-292.60520825016636,2,2,1,2,1,2,3,2,0
8655,872.8247917498337,1,4,3,0,2,3,5,1,0
8656,-312.37520825016634,2,1,1,1,1,1,2,1,0
8657,93.11479174983369,0,2,1,0,1,1,2,1,0
8658,-367.7252082501663,3,6,4,2,1,5,7,3,0
8659,-202.02520825016632,2,8,7,1,1,8,11,4,0
8660,-380.5252082501663,0,4,1,0,18,1,5,1,0
8661,-379.3552082501663,1,5,3,0,1,3,6,2,0
8662,-277.3352082501663,1,1,1,1,1,2,2,1,0
8663,18.594791749833693,3,11,11,0,2,13,18,6,0
8664,-17.825208250166327,0,2,1,0,1,1,2,1,0
8665,-97.32520825016633,2,8,3,0,2,5,13,4,0
8666,-275.4252082501663,2,8,4,0,2,5,9,4,0
8667,-380.5252082501663,1,2,2,0,18,3,4,1,0
8668,-380.5252082501663,0,2,2,0,18,2,2,2,0
8669,-378.7052082501663,0,1,1,0,19,1,1,1,0
8670,164.67479174983367,0,2,2,0,1,2,2,2,0
8671,-378.7052082501663,0,2,2,0,19,2,2,2,0
8672,-57.32520825016634,5,5,4,1,1,6,8,3,0
8673,157.67479174983367,2,7,4,0,1,5,9,3,0
8674,-40.325208250166334,0,8,7,0,3,7,8,3,0
8675,-314.1452082501663,2,2,2,1,1,4,4,2,0
8676,-134.58520825016632,0,2,1,0,4,2,3,1,0
8677,179.2847917498337,0,4,3,0,3,3,4,16,0
8678,-313.36520825016635,3,6,5,1,1,6,9,2,0
8679,-378.7052082501663,2,7,4,0,19,6,11,1,0
8680,-367.3752082501664,0,6,5,0,2,6,9,6,0
8681,-77.92520825016634,5,5,3,2,1,10,15,6,0
8682,416.8347917498336,1,4,3,1,2,3,5,3,0
8683,-337.3252082501663,1,1,1,0,1,2,3,1,0
8684,-378.7052082501663,0,2,2,0,19,2,2,2,0
8685,-212.32520825016638,0,6,4,0,2,5,9,2,0
8686,151.72479174983363,1,1,1,1,1,2,2,2,0
8687,-158.80520825016632,5,10,3,0,1,6,13,4,0
8688,-352.3252082501663,1,7,6,0,1,7,10,3,0
8689,93.11479174983369,0,1,1,0,2,1,1,1,0
8690,179.2847917498337,0,2,1,0,3,1,2,12,0
8691,-385.3752082501664,0,1,1,0,2,1,1,1,0
8692,-350.7552082501664,1,1,1,0,1,1,2,1,0
8693,349.6747917498337,2,3,3,1,1,4,4,3,0
8694,-387.1552082501663,1,1,1,0,1,1,1,1,0
8695,972.6747917498337,6,5,3,1,1,3,7,2,0
8696,-364.9352082501664,0,1,1,0,1,1,1,1,0
8697,1211.6747917498335,6,7,4,2,1,4,8,3,0
8698,-271.06520825016634,11,16,12,4,1,15,24,9,0
8699,-385.3752082501664,0,1,1,0,2,1,1,1,0
8700,179.2847917498337,0,4,3,0,3,3,4,17,0
8701,696.2247917498337,1,1,1,1,2,6,7,3,0
8702,-225.6552082501664,2,4,1,0,1,1,4,1,0
8703,-328.3352082501663,0,1,1,0,4,1,1,1,0
8704,-365.9752082501663,2,3,3,0,1,4,4,3,0
8705,-241.52520825016632,0,6,3,0,2,4,8,3,0
8706,179.2847917498337,0,4,3,0,3,3,4,18,0
8707,82.49479174983367,5,6,4,2,1,11,16,7,0
8708,-378.7052082501663,0,4,1,0,19,1,5,1,0
8709,-378.7052082501663,0,2,2,0,19,2,2,2,0
8710,-214.80520825016632,7,12,6,0,1,6,18,2,0
8711,-378.7052082501663,0,4,1,0,19,1,5,1,0
8712,-363.8752082501664,2,2,2,2,1,2,2,2,0
8713,-256.1752082501663,4,7,4,2,1,4,9,4,0
8714,-378.7052082501663,0,2,2,0,19,2,2,2,0
8715,-37.49520825016634,1,1,1,1,1,1,1,1,0
8716,-334.3252082501663,3,5,4,1,1,5,6,5,0
8717,-378.7052082501663,0,4,1,0,19,1,5,1,0
8718,-337.3252082501663,0,1,1,0,2,1,1,1,0
8719,-11.325208250166328,2,9,4,0,1,4,8,1,0
8720,-156.8559583198359,4,5,5,1,1,5,9,2,0
8721,-319.6559583198359,1,2,1,0,1,1,3,1,0
8722,-222.85595831983588,1,4,3,0,2,3,4,1,0
8723,-323.13595831983594,0,5,2,0,1,2,7,2,0
8724,910.144041680164,5,7,4,2,1,9,16,5,0
8725,-238.9359583198359,8,6,5,4,4,9,10,5,0
8726,-354.8559583198359,1,7,5,0,1,6,10,2,0
8727,1215.144041680164,7,4,2,1,1,2,8,1,0
8728,-381.9959583198359,0,3,3,0,4,3,4,3,0
8729,-312.52595831983587,0,1,1,0,2,2,2,1,0
8730,-78.90595831983592,6,9,7,1,1,9,18,3,0
8731,10.144041680164094,3,4,4,1,1,4,4,1,0
8732,339.93404168016406,1,2,1,0,1,1,2,1,0
8733,-190.8959583198359,1,8,5,0,2,5,8,2,0
8734,-366.885958319836,2,3,2,1,1,2,4,2,0
8735,-376.3559583198359,2,7,4,0,1,6,11,1,0
8736,-328.8559583198359,4,5,3,0,1,3,8,1,0
8737,-362.455958319836,5,5,4,1,1,6,9,4,0
8738,-357.6559583198359,1,5,4,0,1,5,6,3,0
8739,-371.4859583198359,7,3,2,0,1,7,9,2,0
8740,-90.16595831983592,6,4,3,2,1,5,8,4,0
8741,-230.8659583198359,0,3,1,0,1,1,3,1,0
8742,-314.9159583198359,3,6,5,1,1,6,8,2,0
8743,10.144041680164094,3,4,4,1,1,4,4,1,0
8744,-269.8559583198359,0,2,1,0,1,1,2,1,0
8745,-375.8759583198359,0,3,3,0,4,3,4,4,0
8746,-297.8559583198359,5,5,4,0,5,6,10,19,0
8747,137.1440416801641,3,6,5,1,1,6,8,2,0
8748,-321.8559583198359,3,5,4,1,1,7,9,5,0
8749,202.1340416801641,0,1,1,0,1,1,1,1,0
8750,-369.8559583198359,2,1,1,0,1,1,2,1,0
8751,-365.9259583198359,5,5,4,0,1,6,10,19,0
8752,641.894041680164,2,2,2,1,1,2,2,1,0
8753,-258.9559583198359,1,6,3,1,1,3,8,3,0
8754,-325.6959583198359,8,3,2,1,1,8,10,3,0
8755,-315.8759583198359,4,10,4,0,1,5,11,4,0
8756,-367.2559583198359,0,1,1,0,1,1,1,1,0
8757,-361.265958319836,2,3,3,1,1,2,2,2,0
8758,-114.88595831983588,1,2,1,0,1,1,3,1,0
8759,-338.45595831983593,2,5,3,1,1,3,6,2,0
8760,-337.8559583198359,1,1,1,0,1,1,2,1,0
8761,-254.85595831983588,3,6,6,1,3,7,8,3,0
8762,-212.88595831983588,2,4,3,1,1,3,5,3,0
8763,-297.8559583198359,0,3,3,0,5,3,4,5,0
8764,-35.95595831983593,23,14,10,0,2,23,42,11,0
8765,-301.51595831983593,2,2,2,0,1,3,4,1,0
8766,-297.8559583198359,5,5,4,0,5,6,10,20,0
8767,1805.3940416801638,0,2,2,0,1,3,3,3,0
8768,-104.05595831983592,1,3,2,0,1,2,4,2,0
8769,-67.3059583198359,5,13,11,1,1,11,16,2,0
8770,-209.8659583198359,5,6,4,2,1,11,16,7,0
8771,-297.8559583198359,1,2,2,0,6,2,2,0,0
8772,-344.6059583198359,1,2,2,0,1,2,2,1,0
8773,-358.8559583198359,0,2,1,0,1,1,2,1,0
8774,-44.0559583198359,3,6,3,0,1,3,8,3,0
8775,-376.3559583198359,2,7,4,0,1,6,11,1,0
8776,1715.4340416801638,23,14,10,0,1,24,42,12,0
8777,92.1440416801641,3,12,8,0,1,11,17,5,0
8778,-309.8559583198359,5,7,6,3,1,7,11,7,0
8779,165.1440416801641,3,2,2,1,1,4,6,3,0
8780,-280.8559583198359,3,12,9,0,1,12,18,6,0
8781,-383.9059583198359,4,8,5,2,1,5,9,4,0
8782,-267.02595831983587,3,3,3,0,1,5,6,1,0
8783,-44.85595831983591,0,4,4,0,1,4,4,2,0
8784,92.1440416801641,2,8,6,0,2,6,10,2,0
8785,-297.8559583198359,5,5,4,0,6,6,10,21,0
8786,416.6440416801641,6,9,7,1,2,10,19,4,0
8787,-366.455958319836,1,2,1,0,3,1,2,0,0
8788,-134.8559583198359,3,5,4,2,1,4,7,3,0
8789,-345.955958319836,0,3,1,0,1,1,2,1,0
8790,1115.144041680164,3,4,3,1,1,2,4,2,0
8791,-38.70595831983593,1,2,2,0,1,2,3,2,0
8792,-47.33595831983593,12,20,13,1,1,17,35,9,0
8793,855.144041680164,2,3,1,0,1,0,2,1,0
8794,-280.8459583198359,4,7,4,1,1,4,9,1,0
8795,365.1440416801641,4,3,1,1,1,2,5,1,0
8796,20.224041680164078,2,7,7,0,5,10,10,7,0
8797,-329.6559583198359,5,5,3,1,1,4,9,2,0
8798,-378.0559583198359,8,3,2,1,1,8,10,3,0
8799,-294.8559583198359,0,3,2,0,1,2,3,2,0
8800,-373.0959583198359,0,1,1,0,1,1,1,1,0
8801,-111.43595831983588,1,3,2,0,2,2,4,2,0
8802,-350.08595831983587,7,7,6,5,1,12,16,8,0
8803,-5.6859583198358905,4,8,6,1,2,8,11,5,0
8804,-368.8759583198359,5,6,5,2,1,6,8,5,0
8805,-304.89595831983587,3,5,4,1,4,4,8,3,0
8806,-280.8559583198359,1,2,1,1,1,2,3,1,0
8807,-351.5759583198359,2,5,4,0,2,5,7,3,0
8808,-304.7359583198359,0,2,1,0,1,3,4,2,0
8809,407.2840416801641,2,5,4,0,1,4,6,2,0
8810,255.14404168016412,5,6,5,0,2,7,11,22,0
8811,-354.8559583198359,1,7,5,0,1,6,10,2,0
8812,-376.3559583198359,1,4,4,0,2,5,6,2,0
8813,325.1440416801641,14,13,8,4,1,11,23,5,0
8814,485.3640416801641,5,13,11,1,1,11,16,3,0
8815,-288.4259583198359,1,1,1,1,2,6,7,3,0
8816,-231.4359583198359,7,8,6,2,2,9,13,5,0
8817,136.1440416801641,1,3,3,0,1,3,3,2,0
8818,-106.45595831983593,2,6,5,0,1,6,11,4,0
8819,753.3440416801642,3,3,3,2,1,4,5,4,0
8820,-356.4059583198359,3,3,2,1,1,2,3,1,0
8821,-357.8659583198359,1,4,2,0,1,2,5,2,0
8822,-309.8559583198359,5,6,4,1,1,4,9,3,0
8823,181.02404168016412,2,10,4,0,1,4,9,2,0
8824,-195.9359583198359,3,6,2,0,6,3,7,1,0
8825,-310.89595831983587,3,6,6,1,1,7,8,3,0
8826,-300.8559583198359,13,20,13,2,1,18,36,10,0
8827,300.6440416801641,0,6,5,0,1,6,9,6,0
8828,137.1440416801641,0,4,2,0,2,3,5,2,0
8829,-85.30595831983591,0,4,3,0,1,3,4,3,0
8830,-343.9659583198359,9,3,2,2,1,9,11,3,0
8831,92.1440416801641,2,10,8,0,3,9,14,2,0
8832,-269.8559583198359,0,1,1,0,1,0,0,1,0
8833,-297.8559583198359,0,4,3,0,6,3,4,18,0
8834,-297.8559583198359,0,3,3,0,6,3,4,6,0
8835,-322.5359583198359,2,7,7,0,1,11,11,8,0
8836,-357.8559583198359,7,5,2,2,1,8,13,3,0
8837,125.04404168016407,0,1,1,0,1,1,1,1,0
8838,915.144041680164,13,4,4,2,1,14,15,4,0
8839,-325.13595831983594,11,6,4,1,1,8,15,4,0
8840,-278.8559583198359,2,6,2,1,1,2,6,2,0
8841,-304.89595831983587,1,2,1,0,5,1,2,1,0
8842,115.1440416801641,3,4,3,1,1,2,4,2,0
8843,40.144041680164094,0,1,1,0,1,0,0,1,0
8844,-93.0459583198359,4,6,4,3,1,6,8,3,0
8845,-214.47595831983588,3,4,3,2,1,4,6,4,0
8846,-77.8559583198359,1,4,1,0,1,1,4,1,0
8847,-10.355958319835906,1,3,2,1,1,2,3,2,0
8848,265.1440416801641,1,4,2,0,2,2,4,1,0
8849,-325.13595831983594,11,6,4,1,1,8,15,4,0
8850,-356.4459583198359,4,4,3,2,1,4,8,3,0
8851,-285.8559583198359,0,1,1,0,1,1,1,1,0
8852,-379.7559583198359,4,7,4,1,1,4,9,1,0
8853,-360.895958319836,1,5,4,0,1,6,7,4,0
8854,407.2840416801641,2,7,3,0,2,4,9,3,0
8855,134.25404168016408,2,3,2,1,1,2,3,1,0
8856,105.1440416801641,1,6,4,0,1,5,10,5,0
8857,-209.85595831983588,0,3,2,0,1,3,3,3,0
8858,-329.7959583198359,2,7,4,0,1,5,10,4,0
8859,-125.87595831983587,0,1,1,0,1,1,1,1,0
8860,-330.9159583198359,1,4,3,0,4,3,4,1,0
8861,-255.85595831983588,2,5,3,0,2,3,5,2,0
8862,65.11404168016412,2,3,2,0,1,2,4,2,0
8863,654.8440416801641,1,4,2,1,1,2,4,1,0
8864,-289.8559583198359,2,1,1,1,1,2,2,1,0
8865,-379.7559583198359,4,7,4,1,1,4,9,2,0
8866,-379.7559583198359,4,7,4,1,1,4,9,3,0
8867,-317.3559583198359,1,7,5,0,1,6,10,3,0
8868,-346.1159583198359,4,10,7,0,2,8,14,5,0
8869,-229.85595831983588,4,5,5,3,1,9,9,7,0
8870,-284.0759583198359,6,5,2,2,1,7,11,5,0
8871,-209.85595831983588,3,7,7,1,2,8,9,4,0
8872,-155.8559583198359,5,8,6,3,1,6,10,5,0
8873,1230.244041680164,1,1,1,1,1,1,1,1,0
8874,-235.85595831983588,0,1,1,0,1,2,2,2,0
8875,309.1440416801641,0,4,3,0,4,3,5,1,0
8876,1006.4940416801641,3,5,4,2,2,5,7,5,0
8877,-236.35595831983588,2,3,2,1,1,2,3,1,0
8878,57.1940416801641,4,12,9,1,1,13,19,7,0
8879,-360.0559583198359,0,1,1,0,2,1,1,1,0
8880,1911.8840416801638,4,8,6,1,4,8,11,6,0
8881,2110.7040416801638,2,3,3,0,5,3,4,2,0
8882,978.144041680164,2,4,3,1,1,4,5,3,0
8883,-231.3359583198359,1,6,5,0,2,7,8,5,0
8884,764.4740416801642,2,3,3,1,1,2,3,3,0
8885,-325.8559583198359,2,3,2,1,1,2,3,2,0
8886,2115.1440416801643,3,3,2,1,1,4,7,3,0
8887,-348.8559583198359,1,3,2,0,1,2,3,1,0
8888,-56.35595831983591,2,10,6,0,1,5,10,5,0
8889,202.1340416801641,3,5,4,2,2,6,8,5,0
8890,-229.85595831983588,7,7,2,0,1,3,11,1,0
8891,168.2940416801641,1,2,1,1,1,1,2,1,0
8892,-367.955958319836,0,1,1,0,1,1,1,1,0
8893,-365.9259583198359,8,9,5,0,2,8,14,3,0
8894,-360.9059583198359,7,6,5,1,1,6,9,5,0
8895,328.1440416801641,2,2,2,2,1,3,3,3,0
8896,-325.8559583198359,0,1,1,0,1,1,1,1,0
8897,-229.85595831983588,7,7,2,0,1,3,11,1,0
8898,-359.9859583198359,1,1,1,0,1,1,1,1,0
8899,785.0540416801642,1,2,2,0,2,2,2,1,0
8900,15.644041680164097,1,2,1,0,1,1,2,1,0
8901,-193.85595831983588,3,2,2,1,1,3,4,3,0
8902,-257.8559583198359,1,2,2,0,1,2,3,1,0
8903,3308.094041680164,7,6,5,1,1,6,9,5,0
8904,-344.6059583198359,1,2,2,0,1,2,2,1,0
8905,-356.9059583198359,5,5,3,2,1,3,7,3,0
8906,-131.93595831983592,2,4,1,1,1,1,5,1,0
8907,-234.8659583198359,15,13,8,5,1,12,24,6,0
8908,-297.8559583198359,0,4,3,0,6,3,4,19,0
8909,392.1440416801641,0,5,2,0,1,2,5,1,0
8910,-209.85595831983588,2,7,3,1,1,5,10,2,0
8911,-290.00595831983594,8,3,2,2,1,4,10,2,0
8912,1008.144041680164,2,4,2,0,3,2,5,2,0
8913,-37.855958319835906,0,5,3,0,1,3,5,11,0
8914,1715.4340416801638,23,14,10,0,1,24,42,12,0
8915,53.61404168016412,23,14,10,0,3,24,42,12,0
8916,10.144041680164094,3,4,4,1,1,4,4,1,0
8917,1461.9240416801638,1,5,5,0,1,5,5,2,0
