,merchantnum_amount_week_diff_max_1,merchantnum_amount_max_3,newmerch_30,cardnum_state_30,cardnum_state_15,newmerch_7,merchantnum_cardnum_3,cardnum_merchantnum_15,cardnum_merchantnum_30,cardnum_zip_7,Fraud
2343,-146.81745060866092,1604.95,11,15,8,0,3,10,24,5,0
2344,-277.1574506086609,81.56,2,5,4,2,1,5,6,2,0
2345,-318.81745060866086,99.95,2,5,2,0,2,2,7,2,0
2346,-189.88745060866088,168.83,0,7,2,0,1,2,7,2,0
2347,-319.56745060866086,39.15,1,7,6,0,1,6,8,5,0
2348,-209.7174506086609,149.0,0,5,2,0,1,2,5,2,0
2349,455.3925493913391,814.11,1,4,4,1,1,5,5,3,0
2350,-33.7174506086609,325.0,1,4,2,1,1,2,4,1,0
2351,-131.5174506086609,227.2,2,2,1,1,1,1,2,1,0
2352,341.2825493913391,700.0,0,1,1,0,1,2,2,2,0
2353,-198.0574506086609,171.32,0,10,6,0,3,9,15,5,0
2354,209.7725493913391,1508.46,2,14,12,2,21,14,19,5,0
2355,-329.37745060866087,29.34,0,7,4,0,1,4,7,3,0
2356,-348.7174506086609,10.0,2,3,2,1,1,2,4,2,0
2357,-38.7174506086609,320.0,0,1,1,0,2,1,1,1,0
2358,-9.777450608660901,846.9,0,1,1,0,7,1,1,1,0
2359,65.2825493913391,424.0,2,4,3,0,1,6,12,3,0
2360,863.2825493913391,1222.0,0,3,3,0,1,3,3,3,0
2361,-194.0674506086609,164.65,1,5,5,1,1,6,6,6,0
2362,-193.7174506086609,165.0,1,12,6,0,1,9,17,4,0
2363,-253.7174506086609,179.7,4,17,15,0,2,18,33,15,0
2364,5922.792549391339,6281.51,5,18,16,1,1,19,34,16,0
2365,209.7725493913391,1508.46,1,10,10,1,22,14,14,8,0
2366,3.282549391339103,362.0,1,2,2,1,1,2,2,1,0
2367,-99.63745060866093,259.08,0,3,3,0,1,3,4,3,0
2368,29.122549391339078,387.84,1,9,4,0,4,5,13,3,0
2369,-209.7174506086609,149.0,2,10,6,0,2,7,15,6,0
2370,-341.5174506086609,237.33,0,2,2,0,2,1,2,2,0
2371,-168.7674506086609,586.42,1,10,10,1,4,14,14,8,0
2372,-341.5174506086609,237.33,1,13,6,1,3,14,27,7,0
2373,-208.7174506086609,150.0,2,3,1,1,1,1,3,1,0
2374,1500.6325493913391,1859.35,1,5,5,0,1,6,6,5,0
2375,-229.6574506086609,129.06,0,1,1,0,1,1,1,1,0
2376,-183.7174506086609,175.0,0,3,2,0,2,2,6,2,0
2377,1771.8925493913391,2130.61,2,5,5,1,7,7,9,4,0
2378,-158.2774506086609,200.44,3,2,1,2,1,2,5,1,0
2379,-339.99745060866087,18.72,2,6,6,2,1,7,7,7,0
2380,-63.377450608660915,295.34,2,9,7,0,1,8,10,4,0
2381,-202.60745060866088,156.11,3,13,9,1,1,8,14,5,0
2382,1502.2825493913392,1861.0,1,2,2,0,2,4,4,2,0
2383,-148.7474506086609,209.97,11,15,8,0,1,11,25,5,0
2384,766.2825493913391,1125.0,0,1,1,0,2,1,1,1,0
2385,209.7725493913391,1508.46,0,4,4,0,23,5,5,5,0
2386,-206.7574506086609,350.62,0,4,3,0,5,4,6,2,0
2387,-23.71745060866089,335.0,3,13,10,1,1,9,15,6,0
2388,183.2825493913391,542.0,0,4,4,0,1,4,4,4,0
2389,-8.717450608660897,350.0,4,9,7,1,1,13,17,3,0
2390,-332.9174506086609,131.82,2,10,9,1,1,10,13,4,0
2391,509.3625493913392,868.08,0,11,11,0,7,14,16,12,0
2392,-158.7174506086609,200.0,1,10,10,0,1,15,15,6,0
2393,-208.7174506086609,150.0,0,2,2,0,1,2,2,2,0
2394,-343.4274506086609,65.94,2,1,1,0,1,4,4,3,0
2395,-333.8574506086609,65.94,2,1,1,0,1,4,4,3,0
2396,-255.88745060866088,102.83,5,5,5,1,1,8,13,3,0
2397,-250.2474506086609,108.47,0,12,12,0,3,15,17,13,0
2398,-336.8374506086609,21.88,1,7,6,0,1,7,9,6,0
2399,-302.7174506086609,56.0,0,3,1,0,1,1,3,2,0
2400,178.60254939133915,537.32,1,7,5,1,2,6,8,3,0
2401,-188.7174506086609,526.58,7,8,3,1,1,5,17,3,0
2402,234.86254939133914,593.58,4,13,8,0,5,7,15,6,0
2403,-26.71745060866089,332.0,2,5,3,1,1,5,11,2,0
2404,-44.81745060866092,313.9,1,6,4,0,1,4,8,3,0
2405,-298.7174506086609,60.0,1,2,2,1,1,2,2,1,0
2406,691.2825493913391,1050.0,0,4,4,0,4,5,6,4,0
2407,-135.7174506086609,329.43,2,13,11,0,2,18,25,27,0
2408,1173.582549391339,1532.3,5,10,6,0,2,8,17,4,0
2409,509.3625493913392,868.08,0,6,2,0,8,2,8,2,0
2410,-258.74745060866087,99.97,0,4,1,0,1,1,4,1,0
2411,86.87254939133908,445.59,2,3,2,0,1,3,6,1,0
2412,-356.4774506086609,53.97,0,3,3,0,2,3,3,2,0
2413,-207.63745060866088,151.08,4,13,8,0,1,8,16,7,0
2414,86.87254939133908,445.59,2,3,2,0,1,3,6,1,0
2415,-15.767450608660909,2498.99,0,3,3,0,5,3,5,1,0
2416,271.24254939133914,629.96,2,1,1,1,1,7,7,5,0
2417,-208.4774506086609,874.09,1,8,5,0,2,5,9,5,0
2418,2078.8525493913394,2437.57,4,7,3,0,6,3,9,1,0
2419,1026.022549391339,1384.74,2,5,5,0,3,9,9,42,0
2420,-58.7174506086609,300.0,1,6,3,0,1,3,9,2,0
2421,766.2825493913391,1125.0,0,3,2,0,3,2,3,2,0
2422,-342.7174506086609,147.0,0,5,2,0,1,2,6,2,0
2423,766.2825493913391,1125.0,2,10,7,0,4,8,16,7,0
2424,1142.7825493913392,1501.5,5,4,3,0,1,7,14,3,0
2425,1550.232549391339,2088.76,0,3,3,0,7,3,3,2,0
2426,-38.7174506086609,320.0,2,2,2,1,1,2,3,2,0
2427,-208.89745060866088,270.58,4,5,3,0,4,7,15,2,0
2428,-350.0974506086609,19.25,1,3,3,0,3,5,5,3,0
2429,-90.75745060866093,267.96,0,1,1,0,2,2,4,1,0
2430,341.2825493913391,700.0,1,4,2,0,1,2,4,1,0
2431,41.072549391339116,399.79,2,8,8,0,1,13,13,24,0
2432,166.2825493913391,525.0,0,5,5,0,1,5,5,5,0
2433,-252.3174506086609,106.4,1,3,2,0,2,2,3,2,0
2434,-297.5274506086609,61.19,2,10,9,0,1,13,19,4,0
2435,-275.3574506086609,83.36,0,5,5,0,1,6,6,4,0
2436,111.23254939133908,2498.99,2,6,5,1,6,5,6,3,0
2437,209.7725493913391,1508.46,0,1,1,0,24,1,1,1,0
2438,10.232549391339091,368.95,11,15,8,0,1,12,26,6,0
2439,1284.2825493913392,1643.0,0,1,1,0,9,1,1,1,0
2440,307.2825493913391,666.0,0,2,1,0,1,1,2,1,0
2441,234.86254939133914,593.58,0,8,5,0,6,7,11,3,0
2442,1550.232549391339,2088.76,0,1,1,0,7,1,1,1,0
2443,-56.26745060866091,302.45,12,15,8,1,1,13,27,7,0
2444,-329.0174506086609,29.7,1,8,4,1,1,4,8,2,0
2445,-286.2974506086609,72.42,0,3,1,0,1,1,3,3,0
2446,-302.8674506086609,55.85,2,5,4,0,1,4,7,2,0
2447,145.24254939133908,503.96,1,3,3,0,4,2,5,2,0
2448,-202.7774506086609,1938.89,0,1,1,0,2,1,1,1,0
2449,-231.7174506086609,179.7,1,3,2,0,3,2,5,2,0
2450,-245.6974506086609,237.33,0,2,1,0,4,3,4,1,0
2451,-218.4754636937648,149.63,1,3,3,1,1,3,5,2,0
2452,-331.4054636937648,36.7,1,6,2,0,1,3,8,1,0
2453,701.5545363062354,1069.66,2,6,5,1,1,5,6,3,0
2454,-147.21546369376478,220.89,1,6,5,0,1,5,6,3,0
2455,-351.7354636937648,16.37,0,4,4,0,1,4,4,2,0
2456,-171.60546369376473,196.5,0,5,5,0,1,5,5,5,0
2457,-171.10546369376473,656.0,1,2,1,0,3,1,4,1,0
2458,329.90453630623523,698.01,0,3,3,0,7,4,4,3,0
2459,-100.90546369376476,656.0,0,2,2,0,4,3,4,2,0
2460,140.59453630623523,508.7,1,14,8,0,1,12,20,7,0
2461,-247.1954636937648,120.91,0,1,1,0,1,3,5,1,0
2462,-186.9854636937648,1508.46,1,4,4,0,15,4,5,2,0
2463,631.7945363062353,999.9,1,4,3,0,1,3,4,0,0
2464,-316.9854636937648,51.12,1,2,2,0,1,3,6,1,0
2465,-43.105463693764754,325.0,1,13,8,0,1,9,17,3,0
2466,31.89453630623524,400.0,0,3,2,0,1,2,3,2,0
2467,-344.24546369376475,23.86,3,5,1,0,1,0,9,1,0
2468,-265.37546369376474,102.73,2,4,3,0,1,7,11,4,0
2469,-242.3754636937648,125.73,0,6,4,0,2,5,8,2,0
2470,326.89453630623524,695.0,1,5,3,1,1,3,5,2,0
2471,714.7945363062354,1082.9,1,4,2,0,1,2,4,1,0
2472,-70.10546369376475,298.0,0,2,2,0,1,2,3,1,0
2473,-221.1054636937648,147.0,1,2,1,0,1,1,2,1,0
2474,90.89453630623524,459.0,1,13,9,0,1,10,18,4,0
2475,-284.74546369376475,83.36,0,5,5,0,1,6,6,4,0
2476,-279.81546369376474,88.29,1,6,3,0,1,3,10,3,0
2477,-270.9054636937648,97.2,1,14,10,0,1,11,19,5,0
2478,-363.1054636937648,5.0,5,13,10,0,1,31,40,10,0
2479,-196.2354636937648,171.87,5,4,3,0,1,6,14,3,0
2480,-346.1054636937648,22.0,1,10,7,0,1,8,15,6,0
2481,-283.55546369376475,235.83,2,6,6,1,2,6,6,3,0
2482,-254.5454636937648,113.56,3,5,2,0,1,4,7,2,0
2483,-333.9154636937648,34.19,0,7,4,0,2,7,11,3,0
2484,76.89453630623524,445.0,1,7,3,1,1,2,9,2,0
2485,-285.2554636937648,82.85,4,3,2,3,1,4,4,2,0
2486,471.8945363062352,840.0,0,1,1,0,3,1,1,1,0
2487,-362.1054636937648,6.0,3,5,1,0,1,1,10,2,0
2488,-345.8354636937648,22.27,1,4,4,1,1,4,4,3,0
2489,-304.6554636937648,237.6,0,2,1,0,4,1,2,1,0
2490,-60.435463693764746,307.67,0,1,1,0,2,1,2,1,0
2491,-328.2054636937648,39.9,2,9,7,1,2,11,13,6,0
2492,-328.1554636937648,39.95,0,2,1,0,1,1,2,2,0
2493,-353.1054636937648,15.0,1,13,6,1,1,13,26,6,0
2494,-297.6054636937648,70.5,1,5,3,0,1,3,8,2,0
2495,-123.34546369376476,244.76,0,2,2,0,1,2,3,2,0
2496,-157.50546369376474,718.1,1,3,3,1,4,4,5,2,0
2497,-93.09546369376476,586.42,1,14,10,0,4,12,20,6,0
2498,47.044536306235216,533.5,0,5,4,0,2,7,8,2,0
2499,-353.1054636937648,2070.0,0,4,3,0,1,5,6,1,0
2500,-342.6554636937648,25.45,4,10,9,4,1,17,20,9,0
2501,6.8945363062352385,375.0,3,6,4,0,1,4,9,1,0
2502,-68.25546369376474,1861.0,0,3,3,0,3,3,3,3,0
2503,-364.1154636937648,3.99,1,1,1,1,1,1,1,0,0
2504,-188.01546369376481,180.09,1,5,5,1,2,6,6,3,0
2505,-320.5754636937648,47.53,0,5,5,0,3,5,5,3,0
2506,-353.1054636937648,15.0,1,13,6,1,1,13,26,6,0
2507,261.2945363062352,629.4,6,4,3,1,1,7,15,4,0
2508,-357.13546369376473,10.97,2,2,1,0,1,2,3,1,0
2509,-78.10546369376476,290.0,2,1,1,0,1,5,5,3,0
2510,-336.6054636937648,31.5,1,7,4,0,1,4,11,4,0
2511,106.89453630623524,475.0,2,7,4,2,1,3,10,3,0
2512,205.99453630623526,643.2,0,6,4,0,2,4,6,2,0
2513,-338.2054636937648,29.9,1,14,10,0,1,13,21,6,0
2514,232.24453630623526,600.35,1,8,6,1,1,12,16,9,0
2515,-260.6054636937648,107.5,2,5,2,1,1,2,7,1,0
2516,1749.8945363062353,2118.0,1,8,5,0,4,5,11,3,0
2517,-269.1054636937648,99.0,0,3,1,0,1,1,3,1,0
2518,-338.1054636937648,30.0,1,2,1,0,1,1,3,1,0
2519,-283.55546369376475,235.83,2,9,6,0,3,8,11,4,0
2520,-353.11546369376475,14.99,1,1,1,0,1,2,2,1,0
2521,-359.1054636937648,9.0,2,5,3,1,1,6,11,3,0
2522,-334.44546369376474,33.66,0,2,2,0,1,6,6,3,0
2523,1914.8145363062354,2282.92,2,13,11,0,3,19,25,26,0
2524,-320.5754636937648,47.53,1,5,3,0,4,3,6,3,0
2525,-270.7654636937648,97.34,0,3,2,0,1,3,4,3,0
2526,-186.9854636937648,1508.46,0,9,7,0,15,8,13,5,0
2527,1914.8145363062354,2282.92,0,7,2,0,4,3,9,1,0
2528,-100.90546369376476,656.0,0,2,2,0,5,2,3,2,0
2529,-141.06546369376474,227.04,0,5,4,0,1,3,6,3,0
2530,292.2945363062352,660.4,1,2,1,1,1,1,2,1,0
2531,-100.90546369376476,656.0,0,2,2,0,5,3,4,2,0
2532,-335.6054636937648,32.5,1,2,2,1,1,2,2,1,0
2533,-186.9854636937648,1508.46,3,12,8,0,15,8,14,3,0
2534,1537.8945363062353,1906.0,0,2,1,0,3,1,2,1,0
2535,-71.40546369376476,296.7,0,5,5,0,2,5,5,1,0
2536,739.7245363062352,1107.83,2,2,0,0,1,0,3,0,0
2537,-100.90546369376476,656.0,0,2,2,0,5,3,4,2,0
2538,-355.0754636937648,13.03,6,4,3,1,1,8,16,5,0
2539,-306.2754636937648,61.83,0,1,1,0,2,1,1,1,0
2540,-173.10546369376476,195.0,0,3,3,0,4,3,3,1,0
2541,99.27453630623523,955.77,0,2,2,0,2,2,2,2,0
2542,116.81453630623524,868.08,0,10,7,0,7,10,15,5,0
2543,23.89453630623524,392.0,1,6,6,1,1,6,6,4,0
2544,-216.9654636937648,151.14,0,3,3,0,1,3,3,3,0
2545,-347.1554636937648,20.95,2,3,3,1,1,4,7,2,0
2546,77.89453630623524,446.0,1,3,2,0,1,2,4,2,0
2547,851.3145363062354,1219.42,0,1,1,0,1,5,5,2,0
2548,-273.5054636937648,94.6,2,3,2,2,1,2,3,2,0
2549,-135.85546369376476,232.25,0,2,2,0,1,2,2,1,0
2550,-328.3554636937648,39.75,1,10,7,0,1,9,16,7,0
2551,-351.1054636937648,229.95,7,8,3,1,2,6,16,4,0
2552,-287.5854636937648,699.99,0,5,2,0,2,2,6,1,0
2553,-293.1054636937648,75.0,5,8,4,1,1,8,16,2,0
2554,-265.37546369376474,102.73,0,1,1,0,2,2,2,1,0
2555,-180.55546369376475,187.55,0,2,2,0,1,2,2,2,0
2556,-113.90546369376476,254.2,2,13,11,1,1,14,19,5,0
2557,-148.35546369376473,219.75,2,7,3,1,1,3,11,2,0
2558,621.8945363062353,990.0,2,7,4,1,1,4,12,3,0
2559,1413.8945363062353,1782.0,1,8,7,0,2,9,11,5,0
2560,-240.3554636937648,127.75,7,4,3,2,1,9,17,5,0
2561,121.29453630623522,489.4,8,8,3,2,1,7,17,5,0
2562,1191.8945363062353,1560.0,1,4,4,1,1,4,4,3,0
2563,-79.91546369376476,288.19,2,4,4,2,1,5,5,4,0
2564,-61.07546369376479,1938.89,5,8,4,1,3,9,16,3,0
2565,-356.7054636937648,11.4,6,5,5,2,1,9,14,3,0
2566,1389.4645363062355,1757.57,1,14,7,1,1,14,27,7,0
2567,25.89453630623524,394.0,0,3,2,0,2,2,3,1,0
2568,-272.1054636937648,96.0,1,4,4,0,1,5,6,4,0
2569,681.8945363062353,1050.0,1,2,2,1,1,2,2,1,0
2570,-344.4654636937648,226.3,0,2,2,0,4,3,3,2,0
2571,-287.5854636937648,699.99,0,5,2,0,2,2,6,1,0
2572,-194.1054636937648,174.0,0,2,2,0,2,2,2,1,0
2573,-68.10546369376475,300.0,2,7,4,2,1,3,10,3,0
2574,-100.90546369376476,656.0,0,2,2,0,5,2,3,2,0
2575,232.24453630623526,600.35,0,7,4,0,2,5,10,2,0
2576,-303.1054636937648,65.0,1,14,10,0,1,14,22,7,0
2577,-349.0354636937648,19.07,1,7,5,0,1,5,12,5,0
2578,452.8945363062352,821.0,1,1,1,0,1,2,3,2,0
2579,471.8945363062352,840.0,0,3,3,0,4,4,4,3,0
2580,-78.11546369376475,2088.76,1,5,2,0,7,3,8,3,0
2581,-366.13546369376473,6.15,0,4,4,0,3,5,5,4,0
2582,-202.58546369376475,165.52,0,7,4,0,4,8,12,3,0
2583,-288.3354636937648,79.77,1,2,2,0,1,2,4,2,0
2584,-363.1454636937648,4.96,7,4,3,2,1,10,17,5,0
2585,1131.8945363062353,1508.46,5,18,16,1,15,19,34,16,0
2586,-328.9554636937648,39.15,0,4,4,0,1,5,5,3,0
2587,1633.0345363062354,2001.14,0,5,5,0,2,5,5,2,0
2588,116.81453630623524,868.08,2,10,9,1,8,10,12,4,0
2589,-313.56546369376474,54.54,0,5,5,0,2,6,6,5,0
2590,-313.1054636937648,55.0,4,10,9,4,1,17,20,9,0
2591,877.5145363062352,1245.62,1,2,1,1,1,1,2,1,0
2592,-282.1054636937648,86.0,0,1,1,0,1,1,2,1,0
2593,471.8945363062352,840.0,0,3,2,0,1,3,5,1,0
2594,-294.20546369376467,237.6,1,9,8,0,5,10,12,6,0
2595,-162.40546369376474,205.7,0,1,1,0,1,1,3,1,0
2596,-360.12546369376474,7.98,2,5,5,0,1,9,10,3,0
2597,-200.1054636937648,168.0,2,6,4,1,1,5,8,2,0
2598,-78.10546369376476,290.0,0,3,2,0,1,2,5,1,0
2599,-216.9654636937648,151.14,2,8,5,1,2,5,13,4,0
2600,-202.58546369376475,165.52,0,5,4,0,5,4,7,3,0
2601,-308.1054636937648,150.0,0,2,2,0,1,2,2,2,0
2602,-100.90546369376476,656.0,1,2,1,0,5,1,4,1,0
2603,-323.75546369376474,44.35,2,6,6,2,1,7,7,4,0
2604,-343.0254636937648,25.08,1,5,4,1,1,5,8,4,0
2605,-360.11546369376475,7.99,0,4,2,0,2,3,6,2,0
2606,-100.90546369376476,656.0,0,2,2,0,5,2,3,2,0
2607,-157.50546369376474,718.1,0,4,4,0,5,6,7,5,0
2608,6.8945363062352385,375.0,3,6,4,0,1,4,9,2,0
2609,-320.5754636937648,47.53,0,3,3,0,4,3,3,2,0
2610,-16.625463693764743,351.48,2,13,9,1,2,8,15,7,0
2611,-353.1054636937648,15.0,1,14,7,1,1,14,27,7,0
2612,1413.8945363062353,1782.0,0,2,2,0,3,3,3,3,0
2613,1721.8945363062353,2090.0,3,3,2,1,1,4,5,2,0
2614,158.12453630623526,868.08,0,4,4,0,8,5,5,5,0
2615,218.51453630623524,586.62,1,7,5,0,1,5,12,5,0
2616,-320.5754636937648,47.53,1,6,6,0,5,7,7,5,0
2617,-90.71546369376478,2498.99,0,2,2,0,6,2,2,2,0
2618,-263.1054636937648,105.0,0,12,12,0,1,16,18,14,0
2619,-318.1054636937648,50.0,0,2,2,0,1,2,2,2,0
2620,1993.344536306235,2361.45,2,6,4,1,1,6,9,3,0
2621,-157.50546369376474,718.1,0,4,1,0,6,1,5,1,0
2622,-229.76546369376481,138.34,0,1,1,0,1,1,1,1,0
2623,-317.50546369376474,50.6,2,2,1,2,1,2,3,1,0
2624,-338.9554636937648,29.15,0,3,3,0,1,4,4,4,0
2625,56.09453630623523,424.2,5,6,4,2,1,5,7,2,0
2626,329.90453630623523,698.01,0,4,2,0,8,2,4,2,0
2627,-195.9054636937648,172.2,1,8,4,1,1,4,8,2,0
2628,-287.3454636937648,1501.5,0,9,8,0,2,9,14,6,0
2629,-234.1054636937648,134.0,0,1,1,0,1,2,2,2,0
2630,-353.1054636937648,15.0,1,14,7,1,1,14,27,7,0
2631,416.49453630623526,1236.59,5,13,10,0,3,31,40,11,0
2632,-150.61546369376475,737.05,0,3,2,0,1,2,5,2,0
2633,-233.1054636937648,412.34,0,12,12,0,3,16,18,14,0
2634,-332.1454636937648,43.57,0,1,1,0,2,4,5,1,0
2635,-266.5854636937648,101.52,0,2,2,0,1,3,4,2,0
2636,31.39453630623524,399.5,0,4,4,0,1,4,5,1,0
2637,-93.09546369376476,586.42,0,4,3,0,5,3,4,2,0
2638,-100.90546369376476,656.0,1,2,1,0,5,1,4,1,0
2639,-345.1654636937648,22.94,1,2,1,0,1,1,4,1,0
2640,-241.0054636937648,127.1,1,2,1,0,1,3,4,2,0
2641,851.3145363062354,1219.42,0,1,1,0,2,1,1,1,0
2642,-323.11546369376475,44.99,3,4,4,3,1,6,6,4,0
2643,-359.7154636937648,8.39,0,2,1,0,1,1,3,1,0
2644,-333.1554636937648,34.95,1,1,1,1,1,1,1,1,0
2645,-287.62546369376474,80.48,0,7,5,0,2,6,10,3,0
2646,-261.1554636937648,235.83,1,3,3,1,4,4,4,4,0
2647,-213.2554636937648,154.85,1,3,3,0,1,3,3,2,0
2648,-309.11546369376475,277.82,0,5,5,0,2,5,5,5,0
2649,-196.26546369376481,312.4,0,6,6,0,4,7,7,6,0
2650,382.61453630623527,750.72,4,5,3,0,1,6,16,3,0
2651,-343.468336781949,35.95,0,4,2,0,1,2,4,2,0
2652,59.651663218051006,439.07,1,7,5,0,3,6,10,5,0
2653,-249.26833678194905,130.15,3,7,5,0,1,5,9,3,0
2654,2078.5516632180506,2457.97,1,10,10,0,1,16,16,6,0
2655,-332.768336781949,698.01,0,3,3,0,8,4,4,3,0
2656,238.94166321805102,618.36,0,5,3,0,1,3,5,2,0
2657,16.881663218051017,868.08,0,6,4,0,6,5,7,3,0
2658,7.781663218050992,387.2,1,11,8,1,1,12,19,5,0
2659,465.581663218051,845.0,0,3,3,0,1,4,4,4,0
2660,-329.408336781949,1908.95,1,9,6,0,5,8,12,4,0
2661,-319.418336781949,60.0,0,2,2,0,1,2,2,2,0
2662,16.881663218051017,868.08,1,4,4,1,7,5,5,3,0
2663,256.081663218051,635.5,0,6,5,0,2,6,8,3,0
2664,484.581663218051,864.0,0,9,8,0,2,10,14,7,0
2665,-131.418336781949,248.0,0,1,0,0,1,0,0,0,0
2666,-280.418336781949,149.0,0,4,4,0,3,4,4,3,0
2667,1945.581663218051,2325.0,1,10,10,0,4,17,17,7,0
2668,66.72166321805099,573.48,0,2,2,0,2,2,2,1,0
2669,1081.031663218051,1460.45,0,9,8,0,2,10,14,7,0
2670,125.69166321805102,505.11,2,6,5,0,2,9,11,4,0
2671,-343.518336781949,73.9,0,4,4,0,3,4,4,2,0
2672,-349.428336781949,29.99,0,1,1,0,1,2,2,2,0
2673,-202.5883367819489,1908.95,0,4,3,0,6,4,5,4,0
2674,-366.538336781949,12.88,1,4,4,1,1,6,6,4,0
2675,1070.941663218051,1450.36,1,10,9,1,8,9,14,7,0
2676,1945.581663218051,2325.0,3,9,5,0,5,5,11,2,0
2677,-357.468336781949,21.95,0,1,1,0,1,1,1,1,0
2678,-101.598336781949,277.82,0,5,5,0,2,5,5,5,0
2679,-348.998336781949,30.42,1,1,1,1,1,1,1,1,0
2680,676.5447917498336,1063.87,0,2,2,0,1,3,4,3,1
2681,-338.3252082501663,49.0,1,2,2,1,1,3,3,3,0
2682,1730.6747917498333,2118.0,1,8,4,0,2,4,10,2,0
2683,676.5447917498336,1063.87,0,2,1,0,2,2,3,1,1
2684,676.5447917498336,1063.87,0,2,1,0,2,2,3,1,1
2685,1882.4147917498333,2269.74,0,2,2,0,2,3,4,3,1
2686,1882.4147917498333,2269.74,0,2,1,0,2,2,3,1,1
2687,-239.36520825016632,147.96,2,6,3,2,1,4,10,4,0
2688,100.97479174983368,488.3,0,3,3,0,4,3,3,3,0
2689,1450.1747917498333,1837.5,1,7,4,1,1,4,8,3,0
2690,2074.684791749834,2462.01,0,2,2,0,2,3,4,3,1
2691,176.17479174983367,563.5,1,6,6,1,1,6,6,5,0
2692,2101.6547917498333,2488.98,0,2,1,0,2,2,3,1,1
2693,2101.6547917498333,2488.98,0,2,1,0,2,2,3,1,1
2694,2101.6547917498333,2488.98,0,2,2,0,2,3,4,3,1
2695,-383.7052082501663,3.62,2,7,5,1,1,6,9,4,0
2696,2101.6547917498333,2488.98,0,2,2,0,2,3,4,3,1
2697,2250.324791749834,2637.65,0,2,2,0,2,3,4,3,1
2698,-288.72520825016636,98.6,1,7,7,1,4,7,7,6,0
2699,-367.0752082501663,20.25,1,4,2,0,2,2,4,1,0
2700,242.6547917498337,629.98,2,5,5,0,1,7,9,4,0
2701,2250.324791749834,2637.65,0,2,2,0,2,3,4,3,1
2702,2328.6547917498333,2715.98,0,2,2,0,2,3,4,3,1
2703,-355.1352082501664,32.19,0,2,2,0,1,2,2,2,0
2704,2328.6547917498333,2715.98,0,2,2,0,2,3,4,3,1
2705,2328.6547917498333,2715.98,0,2,2,0,2,3,4,3,1
2706,-224.6852082501664,162.64,1,1,1,1,1,1,1,1,0
2707,1109.5347917498336,1496.86,0,3,3,0,2,4,4,4,0
2708,2328.6547917498333,2715.98,0,2,2,0,2,3,4,3,1
2709,100.97479174983368,488.3,1,7,5,0,4,6,10,5,0
2710,-291.62520825016634,95.7,2,12,9,1,1,9,13,7,0
2711,-362.3352082501663,24.99,3,2,2,1,1,3,4,2,0
2712,2328.6547917498333,2715.98,0,2,2,0,2,3,4,3,1
2713,1450.1747917498333,1837.5,0,14,8,0,2,12,20,8,0
2714,6134.154791749833,6521.48,0,2,2,0,2,3,4,3,1
2715,-337.3252082501663,50.0,2,7,6,1,1,6,7,3,0
2716,6134.154791749833,6521.48,0,2,2,0,2,3,4,3,1
2717,6134.154791749833,6521.48,0,2,2,0,2,3,4,3,1
2718,-383.4359583198359,1.42,0,4,2,0,1,3,5,2,0
2719,1786.1440416801638,2171.0,0,2,2,0,1,2,3,2,1
2720,842.8240416801642,1227.68,0,2,2,0,1,2,2,2,0
2721,2226.6240416801643,6521.48,0,2,2,0,2,3,4,3,1
2722,440.1440416801641,825.0,0,1,1,0,1,1,1,1,0
2723,-271.3559583198359,113.5,0,2,2,0,1,2,2,2,0
2724,4633.964041680164,5018.82,0,2,1,0,1,0,1,0,0
2725,319.0240416801641,703.88,2,3,1,0,2,2,7,1,0
2726,-359.5559583198359,25.3,0,2,2,0,1,1,1,1,0
2727,2226.6240416801643,6521.48,0,2,2,0,2,3,4,3,1
2728,-269.8559583198359,115.0,0,3,3,0,1,3,3,1,0
2729,1190.144041680164,1575.0,0,8,5,0,1,8,13,2,0
2730,-330.8559583198359,54.0,1,3,2,0,1,4,10,1,0
2731,977.6040416801641,1362.46,0,3,3,0,1,3,4,3,1
2732,-349.8559583198359,35.0,2,12,11,1,1,14,18,6,0
2733,-348.8559583198359,36.0,1,4,3,0,1,3,4,2,0
2734,-357.2559583198359,27.6,0,8,4,0,1,3,7,3,0
2735,-323.3759583198359,61.48,0,8,5,0,1,9,14,2,0
2736,-145.87595831983592,238.98,1,2,2,1,1,2,2,2,0
2737,-323.3759583198359,61.48,1,2,2,0,2,2,2,1,0
2738,151.1440416801641,536.0,1,3,3,0,1,5,7,2,0
2739,31.21404168016409,416.07,0,2,2,0,1,2,2,1,0
2740,-358.6159583198359,26.24,0,2,2,0,1,2,4,2,0
2741,-330.8759583198359,53.98,0,7,5,0,2,6,9,3,0
2742,977.6040416801641,1362.46,1,16,1,0,2,1,22,1,0
2743,-124.8559583198359,260.0,1,7,6,0,1,7,13,5,0
2744,-360.8559583198359,24.0,0,3,3,0,1,3,3,2,0
2745,116.1440416801641,501.0,1,6,6,1,1,7,7,4,0
2746,-299.7959583198359,85.06,0,5,4,0,1,4,5,3,0
2747,523.144041680164,908.0,0,4,4,0,1,4,5,4,1
2748,319.0240416801641,703.88,1,10,10,0,3,17,17,8,0
2749,-144.84595831983592,240.01,5,14,10,1,1,31,39,10,0
2750,13.574041680164099,398.43,1,3,1,1,1,2,8,2,0
2751,-319.9059583198359,64.95,3,5,4,1,1,6,12,5,0
